documentId,лаборатория,иностранный,межкультурный,07,60,рубеж,партнеры,квалификация,студенческий,инженерный,технология,телефон,кружок,35,лекция,филология,локальный,секретарь,медицина,научный,связьрасписаниеучебно,день,близкий,работыпрактиканаучное,февраль,учащиеся,здравоохранение,02,проект,7,прискорбие,выпускникам,полезный,встреча,180,казанский,химический,физико,и,17,deutsche,300,университетский,образовательный,экология,отчёт,от,конференция,03,финансов,декабрь,м,студенты,univer,всероссийском,информационный,22,карта,цифра,педагогический,популяризатор,пользование,00,единство,по,абитуриенту,420008,зарубежный,приглашать,д,закупки,français,защита,процесс,шаблон,электронный,mail,интернат,кадр,информация,05,студентамшколам,ваш,на,приоритетный,целевой,слабовидящий,кончина,вычислительный,наследие,всех,институты,фирменный,карьер,233,язык,микроскопия,кафедра,отдел,ректор 
127.txt,0.0,0.00881057268722467,0.0014684287812041115,0.0,0.0,0.002936857562408223,0.0,0.0014684287812041115,0.0014684287812041115,0.0014684287812041115,0.007342143906020558,0.004405286343612335,0.0014684287812041115,0.0,0.0,0.0014684287812041115,0.0014684287812041115,0.0014684287812041115,0.007342143906020558,0.00881057268722467,0.0,0.0,0.0,0.0,0.0,0.0,0.002936857562408223,0.0,0.002936857562408223,0.0,0.0,0.0014684287812041115,0.0014684287812041115,0.0,0.0,0.00881057268722467,0.0014684287812041115,0.0,0.04552129221732746,0.0,0.0014684287812041115,0.0,0.0014684287812041115,0.004405286343612335,0.0014684287812041115,0.0014684287812041115,0.0014684287812041115,0.0014684287812041115,0.0,0.0014684287812041115,0.0,0.0014684287812041115,0.0014684287812041115,0.0014684287812041115,0.0,0.002936857562408223,0.0014684287812041115,0.002936857562408223,0.0014684287812041115,0.005873715124816446,0.0,0.0014684287812041115,0.0,0.0014684287812041115,0.004405286343612335,0.0014684287812041115,0.005873715124816446,0.0,0.0,0.0,0.0014684287812041115,0.0014684287812041115,0.0,0.0,0.0014684287812041115,0.002936857562408223,0.007342143906020558,0.0014684287812041115,0.005873715124816446,0.002936857562408223,0.0,0.0,0.002936857562408223,0.0014684287812041115,0.0014684287812041115,0.0014684287812041115,0.0014684287812041115,0.0,0.0014684287812041115,0.0014684287812041115,0.0014684287812041115,0.0014684287812041115,0.0014684287812041115,0.0014684287812041115,0.007342143906020558,0.0014684287812041115,0.0014684287812041115,0.0014684287812041115,0.007342143906020558,0.0014684287812041115
128.txt,0.0,0.005568814638027049,0.0007955449482895784,0.0,0.0,0.0015910898965791568,0.0,0.0007955449482895784,0.00477326968973747,0.0007955449482895784,0.003977724741447892,0.0007955449482895784,0.0015910898965791568,0.0,0.0015910898965791568,0.0015910898965791568,0.0007955449482895784,0.0,0.003977724741447892,0.006364359586316627,0.0,0.0,0.0,0.0,0.0007955449482895784,0.0,0.0015910898965791568,0.0007955449482895784,0.0031821797931583136,0.003977724741447892,0.0,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0,0.007159904534606206,0.0007955449482895784,0.0,0.03898170246618934,0.0,0.0007955449482895784,0.0,0.0015910898965791568,0.003977724741447892,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.006364359586316627,0.002386634844868735,0.0007955449482895784,0.0,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0,0.0015910898965791568,0.0007955449482895784,0.002386634844868735,0.0007955449482895784,0.0007955449482895784,0.0,0.0007955449482895784,0.0,0.0007955449482895784,0.003977724741447892,0.0015910898965791568,0.0007955449482895784,0.0,0.0031821797931583136,0.0015910898965791568,0.0007955449482895784,0.0007955449482895784,0.0,0.0,0.0007955449482895784,0.0015910898965791568,0.0015910898965791568,0.0007955449482895784,0.0007955449482895784,0.002386634844868735,0.0,0.0,0.0015910898965791568,0.003977724741447892,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0,0.002386634844868735,0.0007955449482895784,0.002386634844868735,0.0015910898965791568,0.0007955449482895784
129.txt,0.0,0.007566204287515763,0.0012610340479192938,0.0,0.0,0.0025220680958385876,0.0,0.0012610340479192938,0.0012610340479192938,0.0012610340479192938,0.006305170239596469,0.0,0.0012610340479192938,0.0,0.0012610340479192938,0.0012610340479192938,0.0012610340479192938,0.0,0.01008827238335435,0.008827238335435058,0.0,0.0,0.0,0.0,0.0,0.0,0.0025220680958385876,0.0,0.0025220680958385876,0.0,0.0,0.0012610340479192938,0.0012610340479192938,0.0,0.0,0.006305170239596469,0.0012610340479192938,0.0,0.04918032786885246,0.0,0.0012610340479192938,0.0,0.0012610340479192938,0.007566204287515763,0.0012610340479192938,0.0012610340479192938,0.0012610340479192938,0.0012610340479192938,0.0,0.0012610340479192938,0.0,0.0012610340479192938,0.0012610340479192938,0.0012610340479192938,0.0,0.0025220680958385876,0.0012610340479192938,0.0025220680958385876,0.0012610340479192938,0.0012610340479192938,0.0,0.0012610340479192938,0.0,0.0012610340479192938,0.005044136191677175,0.0012610340479192938,0.0012610340479192938,0.0,0.0,0.0,0.0012610340479192938,0.0012610340479192938,0.0,0.005044136191677175,0.0012610340479192938,0.0025220680958385876,0.0012610340479192938,0.0012610340479192938,0.0025220680958385876,0.0025220680958385876,0.0,0.0,0.0025220680958385876,0.005044136191677175,0.0012610340479192938,0.0012610340479192938,0.0012610340479192938,0.0,0.0012610340479192938,0.0012610340479192938,0.0012610340479192938,0.0012610340479192938,0.0012610340479192938,0.0012610340479192938,0.0,0.0012610340479192938,0.0012610340479192938,0.008827238335435058,0.0025220680958385876,0.0012610340479192938
13.txt,0.001303780964797914,0.007822685788787484,0.001303780964797914,0.0,0.0,0.002607561929595828,0.0,0.001303780964797914,0.001303780964797914,0.001303780964797914,0.007822685788787484,0.001303780964797914,0.001303780964797914,0.0,0.0,0.001303780964797914,0.002607561929595828,0.0,0.01694915254237288,0.010430247718383311,0.0,0.0,0.0,0.0,0.0,0.0,0.002607561929595828,0.0,0.002607561929595828,0.0,0.0,0.001303780964797914,0.001303780964797914,0.0,0.0,0.007822685788787484,0.001303780964797914,0.0,0.05997392438070404,0.0,0.001303780964797914,0.0,0.001303780964797914,0.003911342894393742,0.001303780964797914,0.001303780964797914,0.001303780964797914,0.002607561929595828,0.0,0.001303780964797914,0.0,0.001303780964797914,0.001303780964797914,0.001303780964797914,0.0,0.002607561929595828,0.001303780964797914,0.002607561929595828,0.001303780964797914,0.001303780964797914,0.0,0.002607561929595828,0.0,0.001303780964797914,0.002607561929595828,0.001303780964797914,0.001303780964797914,0.0,0.0,0.0,0.001303780964797914,0.001303780964797914,0.0,0.0,0.001303780964797914,0.002607561929595828,0.001303780964797914,0.001303780964797914,0.002607561929595828,0.002607561929595828,0.0,0.0,0.002607561929595828,0.002607561929595828,0.001303780964797914,0.001303780964797914,0.001303780964797914,0.0,0.001303780964797914,0.001303780964797914,0.001303780964797914,0.001303780964797914,0.001303780964797914,0.001303780964797914,0.0,0.001303780964797914,0.001303780964797914,0.001303780964797914,0.002607561929595828,0.001303780964797914
130.txt,0.0,0.0,0.0,0.0011614401858304297,0.0,0.0,0.0023228803716608595,0.0011614401858304297,0.0023228803716608595,0.0,0.005807200929152149,0.0023228803716608595,0.0,0.0,0.0,0.0,0.0,0.0,0.0023228803716608595,0.0023228803716608595,0.0,0.0023228803716608595,0.0,0.0,0.0,0.0,0.0,0.0023228803716608595,0.015098722415795587,0.0,0.0,0.0011614401858304297,0.0,0.0,0.0,0.004645760743321719,0.0,0.0,0.03484320557491289,0.0,0.0011614401858304297,0.0,0.0,0.005807200929152149,0.0023228803716608595,0.0,0.003484320557491289,0.0011614401858304297,0.0023228803716608595,0.0,0.0,0.0,0.0,0.0011614401858304297,0.0,0.0023228803716608595,0.0011614401858304297,0.0,0.0,0.0,0.0,0.003484320557491289,0.0,0.0,0.0023228803716608595,0.0011614401858304297,0.0,0.0,0.0,0.0011614401858304297,0.0,0.0011614401858304297,0.0,0.0,0.0,0.0,0.0011614401858304297,0.0,0.0,0.0023228803716608595,0.0023228803716608595,0.0,0.0011614401858304297,0.0011614401858304297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023228803716608595,0.0,0.0,0.0,0.0023228803716608595,0.0011614401858304297
131.txt,0.0,0.00784313725490196,0.00130718954248366,0.0,0.0,0.00261437908496732,0.0,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.006535947712418301,0.0,0.00130718954248366,0.0,0.0,0.00130718954248366,0.00130718954248366,0.0,0.006535947712418301,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.00261437908496732,0.0,0.00261437908496732,0.0,0.0,0.00130718954248366,0.00392156862745098,0.0,0.0,0.00522875816993464,0.00130718954248366,0.0,0.05228758169934641,0.0,0.00130718954248366,0.0,0.00130718954248366,0.00392156862745098,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.0,0.00130718954248366,0.0,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.0,0.00261437908496732,0.00130718954248366,0.00261437908496732,0.00130718954248366,0.00130718954248366,0.0,0.00130718954248366,0.0,0.00130718954248366,0.00261437908496732,0.00130718954248366,0.00130718954248366,0.0,0.0,0.0,0.00130718954248366,0.00130718954248366,0.0,0.0,0.00130718954248366,0.00261437908496732,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.006535947712418301,0.0,0.0,0.00261437908496732,0.00261437908496732,0.00130718954248366,0.00130718954248366,0.0,0.0,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00392156862745098,0.00130718954248366,0.0,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00392156862745098,0.00130718954248366
132.txt,0.0,0.006013229104028864,0.0018039687312086591,0.0,0.0,0.0012026458208057728,0.0,0.0006013229104028864,0.004209260372820205,0.003006614552014432,0.010222489476849068,0.0,0.0006013229104028864,0.0,0.0,0.0024052916416115455,0.0006013229104028864,0.0,0.004810583283223091,0.0072158749248346366,0.0,0.0,0.0,0.0,0.0,0.0,0.0012026458208057728,0.0,0.0012026458208057728,0.0,0.0,0.0006013229104028864,0.0006013229104028864,0.0,0.0,0.004209260372820205,0.0018039687312086591,0.0,0.06855081178592905,0.0,0.0006013229104028864,0.0,0.0012026458208057728,0.003006614552014432,0.0018039687312086591,0.0006013229104028864,0.0006013229104028864,0.0006013229104028864,0.0,0.003006614552014432,0.0,0.0024052916416115455,0.0006013229104028864,0.0018039687312086591,0.0,0.00661455201443175,0.0006013229104028864,0.0012026458208057728,0.0006013229104028864,0.0012026458208057728,0.0,0.0006013229104028864,0.0,0.0006013229104028864,0.009621166566446182,0.0006013229104028864,0.0006013229104028864,0.0,0.0,0.0006013229104028864,0.0006013229104028864,0.0006013229104028864,0.0,0.0,0.0006013229104028864,0.0012026458208057728,0.0006013229104028864,0.003006614552014432,0.0036079374624173183,0.0018039687312086591,0.0,0.0,0.0018039687312086591,0.0006013229104028864,0.0006013229104028864,0.0006013229104028864,0.0006013229104028864,0.0,0.0018039687312086591,0.0006013229104028864,0.0006013229104028864,0.0006013229104028864,0.0006013229104028864,0.0006013229104028864,0.0,0.0012026458208057728,0.0018039687312086591,0.0072158749248346366,0.02465423932651834,0.0012026458208057728
133.txt,0.0,0.008633093525179856,0.0014388489208633094,0.0,0.0,0.0028776978417266188,0.0,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.007194244604316547,0.0,0.0014388489208633094,0.0,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0,0.007194244604316547,0.007194244604316547,0.0,0.0014388489208633094,0.0,0.0,0.0014388489208633094,0.0,0.0028776978417266188,0.0,0.0028776978417266188,0.0014388489208633094,0.0,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0,0.007194244604316547,0.0014388489208633094,0.0,0.04316546762589928,0.0014388489208633094,0.0014388489208633094,0.0,0.0014388489208633094,0.004316546762589928,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0028776978417266188,0.0,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0,0.0057553956834532375,0.0028776978417266188,0.0028776978417266188,0.0014388489208633094,0.0014388489208633094,0.0,0.0014388489208633094,0.0,0.0014388489208633094,0.004316546762589928,0.0014388489208633094,0.0014388489208633094,0.0,0.0,0.0,0.0014388489208633094,0.0014388489208633094,0.0,0.0,0.0014388489208633094,0.0028776978417266188,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0028776978417266188,0.0,0.0,0.0028776978417266188,0.0057553956834532375,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0028776978417266188,0.0028776978417266188
134.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0009233610341643582,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0046168051708217915,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.006463527239150508,0.0009233610341643582,0.0,0.027700831024930747,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046168051708217915,0.003693444136657433,0.0,0.0,0.0,0.0018467220683287165,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.012927054478301015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0018467220683287165
135.txt,0.0,0.01060070671378092,0.0017667844522968198,0.0,0.0,0.0035335689045936395,0.0,0.0017667844522968198,0.0017667844522968198,0.0017667844522968198,0.0088339222614841,0.0,0.0017667844522968198,0.0,0.0,0.0017667844522968198,0.0017667844522968198,0.0,0.0088339222614841,0.0088339222614841,0.0,0.0,0.0,0.0,0.0,0.0,0.0035335689045936395,0.0,0.0035335689045936395,0.0,0.0,0.0017667844522968198,0.0017667844522968198,0.0,0.0,0.0088339222614841,0.0017667844522968198,0.0,0.054770318021201414,0.0,0.0017667844522968198,0.0,0.0017667844522968198,0.007067137809187279,0.0017667844522968198,0.0017667844522968198,0.0017667844522968198,0.0017667844522968198,0.0,0.0017667844522968198,0.0,0.0017667844522968198,0.0017667844522968198,0.0017667844522968198,0.0,0.0035335689045936395,0.0017667844522968198,0.0035335689045936395,0.0017667844522968198,0.0017667844522968198,0.0,0.0017667844522968198,0.0,0.0017667844522968198,0.0017667844522968198,0.0017667844522968198,0.0017667844522968198,0.0,0.0,0.0,0.0017667844522968198,0.0017667844522968198,0.0,0.0035335689045936395,0.0017667844522968198,0.0035335689045936395,0.0017667844522968198,0.0017667844522968198,0.0017667844522968198,0.0035335689045936395,0.0,0.0,0.0035335689045936395,0.0017667844522968198,0.0017667844522968198,0.0017667844522968198,0.0017667844522968198,0.0,0.0017667844522968198,0.0017667844522968198,0.0017667844522968198,0.0017667844522968198,0.0017667844522968198,0.0017667844522968198,0.0,0.0017667844522968198,0.0017667844522968198,0.0017667844522968198,0.0035335689045936395,0.0017667844522968198
136.txt,0.0,0.009478672985781991,0.001579778830963665,0.0,0.0,0.00315955766192733,0.0,0.00315955766192733,0.001579778830963665,0.001579778830963665,0.007898894154818325,0.001579778830963665,0.001579778830963665,0.0,0.0,0.001579778830963665,0.001579778830963665,0.0,0.007898894154818325,0.007898894154818325,0.0,0.0,0.0,0.0,0.0,0.0,0.00315955766192733,0.00315955766192733,0.00315955766192733,0.0,0.0,0.001579778830963665,0.001579778830963665,0.0,0.0,0.007898894154818325,0.001579778830963665,0.0,0.04897314375987362,0.0,0.001579778830963665,0.0,0.001579778830963665,0.004739336492890996,0.001579778830963665,0.001579778830963665,0.001579778830963665,0.001579778830963665,0.0,0.00315955766192733,0.0,0.001579778830963665,0.001579778830963665,0.001579778830963665,0.0,0.00315955766192733,0.001579778830963665,0.00315955766192733,0.001579778830963665,0.001579778830963665,0.0,0.001579778830963665,0.0,0.001579778830963665,0.001579778830963665,0.001579778830963665,0.001579778830963665,0.0,0.0,0.001579778830963665,0.001579778830963665,0.001579778830963665,0.0,0.0,0.001579778830963665,0.00315955766192733,0.00315955766192733,0.001579778830963665,0.001579778830963665,0.00315955766192733,0.0,0.0,0.00315955766192733,0.00315955766192733,0.001579778830963665,0.001579778830963665,0.001579778830963665,0.0,0.001579778830963665,0.001579778830963665,0.001579778830963665,0.001579778830963665,0.001579778830963665,0.001579778830963665,0.0,0.001579778830963665,0.001579778830963665,0.001579778830963665,0.004739336492890996,0.001579778830963665
137.txt,0.0,0.009771986970684038,0.0016286644951140066,0.0,0.0,0.003257328990228013,0.0,0.0016286644951140066,0.0016286644951140066,0.0016286644951140066,0.009771986970684038,0.0,0.0016286644951140066,0.0,0.0,0.0016286644951140066,0.0016286644951140066,0.0,0.008143322475570033,0.011400651465798045,0.0,0.0,0.0,0.0,0.0,0.0,0.003257328990228013,0.0,0.003257328990228013,0.0,0.0,0.0016286644951140066,0.0016286644951140066,0.0,0.0,0.009771986970684038,0.0016286644951140066,0.0,0.05537459283387622,0.0,0.0016286644951140066,0.0,0.0016286644951140066,0.006514657980456026,0.0016286644951140066,0.0016286644951140066,0.0016286644951140066,0.003257328990228013,0.0,0.0016286644951140066,0.0,0.0016286644951140066,0.0016286644951140066,0.0016286644951140066,0.0,0.003257328990228013,0.003257328990228013,0.003257328990228013,0.0016286644951140066,0.003257328990228013,0.0,0.003257328990228013,0.0,0.0016286644951140066,0.0016286644951140066,0.0016286644951140066,0.0016286644951140066,0.0,0.0,0.0,0.0016286644951140066,0.0016286644951140066,0.0,0.0,0.0016286644951140066,0.003257328990228013,0.0016286644951140066,0.0016286644951140066,0.003257328990228013,0.003257328990228013,0.0,0.0,0.003257328990228013,0.003257328990228013,0.003257328990228013,0.003257328990228013,0.0016286644951140066,0.0,0.0016286644951140066,0.0016286644951140066,0.0016286644951140066,0.0016286644951140066,0.0016286644951140066,0.0016286644951140066,0.0,0.0016286644951140066,0.0016286644951140066,0.0016286644951140066,0.006514657980456026,0.0016286644951140066
138.txt,0.0,0.007832898172323759,0.0013054830287206266,0.0,0.0,0.0026109660574412533,0.0,0.0013054830287206266,0.0013054830287206266,0.0013054830287206266,0.006527415143603133,0.0,0.0013054830287206266,0.0,0.0,0.0013054830287206266,0.0013054830287206266,0.0,0.006527415143603133,0.006527415143603133,0.0,0.01174934725848564,0.0,0.0,0.0,0.0,0.0026109660574412533,0.0,0.0026109660574412533,0.0,0.0,0.0013054830287206266,0.0013054830287206266,0.0,0.0,0.006527415143603133,0.0013054830287206266,0.0,0.04699738903394256,0.0,0.0013054830287206266,0.0,0.0013054830287206266,0.0039164490861618795,0.0013054830287206266,0.0013054830287206266,0.0013054830287206266,0.0013054830287206266,0.0,0.0013054830287206266,0.0,0.0013054830287206266,0.0013054830287206266,0.0013054830287206266,0.0,0.0026109660574412533,0.0013054830287206266,0.0026109660574412533,0.0013054830287206266,0.0013054830287206266,0.0,0.0013054830287206266,0.0,0.0013054830287206266,0.0026109660574412533,0.0013054830287206266,0.0013054830287206266,0.0,0.0,0.0,0.0013054830287206266,0.0013054830287206266,0.0,0.0,0.0013054830287206266,0.0026109660574412533,0.0013054830287206266,0.0013054830287206266,0.0013054830287206266,0.0026109660574412533,0.0,0.0,0.0026109660574412533,0.005221932114882507,0.0013054830287206266,0.0013054830287206266,0.0013054830287206266,0.0,0.0013054830287206266,0.0013054830287206266,0.0013054830287206266,0.0013054830287206266,0.0013054830287206266,0.0013054830287206266,0.0,0.0013054830287206266,0.0013054830287206266,0.0013054830287206266,0.0026109660574412533,0.0013054830287206266
139.txt,0.0,0.021325209444021324,0.0007616146230007616,0.0,0.0,0.002284843869002285,0.0,0.002284843869002285,0.0015232292460015233,0.0007616146230007616,0.003808073115003808,0.0015232292460015233,0.0015232292460015233,0.0,0.0,0.0007616146230007616,0.0007616146230007616,0.0,0.003808073115003808,0.00456968773800457,0.0,0.0015232292460015233,0.0,0.0,0.0,0.0,0.0015232292460015233,0.0,0.0015232292460015233,0.0007616146230007616,0.0,0.0007616146230007616,0.0007616146230007616,0.0,0.0,0.006854531607006854,0.0007616146230007616,0.0,0.035034272658035034,0.0015232292460015233,0.0007616146230007616,0.0,0.0007616146230007616,0.002284843869002285,0.0007616146230007616,0.0007616146230007616,0.00456968773800457,0.0007616146230007616,0.0,0.0007616146230007616,0.0,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0,0.0015232292460015233,0.0007616146230007616,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616,0.0,0.0007616146230007616,0.0,0.0007616146230007616,0.00913937547600914,0.0007616146230007616,0.0007616146230007616,0.0,0.0,0.002284843869002285,0.0007616146230007616,0.0007616146230007616,0.0,0.0,0.0015232292460015233,0.0015232292460015233,0.002284843869002285,0.0007616146230007616,0.0015232292460015233,0.005331302361005331,0.0,0.0,0.0030464584920030465,0.006854531607006854,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0,0.003808073115003808,0.0007616146230007616,0.0007616146230007616,0.0030464584920030465,0.0007616146230007616
14.txt,0.0,0.01729559748427673,0.0015723270440251573,0.0,0.0,0.0031446540880503146,0.0,0.0015723270440251573,0.0015723270440251573,0.0015723270440251573,0.007861635220125786,0.0,0.0015723270440251573,0.0,0.0,0.0015723270440251573,0.0015723270440251573,0.0,0.007861635220125786,0.007861635220125786,0.0,0.0,0.0,0.0,0.0,0.0,0.0031446540880503146,0.0,0.0031446540880503146,0.0,0.0,0.0015723270440251573,0.0015723270440251573,0.0,0.0,0.007861635220125786,0.0015723270440251573,0.0,0.04874213836477988,0.0,0.0015723270440251573,0.0,0.0015723270440251573,0.0047169811320754715,0.0015723270440251573,0.0015723270440251573,0.0015723270440251573,0.0015723270440251573,0.0,0.0015723270440251573,0.0,0.0015723270440251573,0.0015723270440251573,0.0015723270440251573,0.0,0.0031446540880503146,0.0015723270440251573,0.0031446540880503146,0.0015723270440251573,0.0015723270440251573,0.0,0.0015723270440251573,0.006289308176100629,0.0015723270440251573,0.006289308176100629,0.0015723270440251573,0.0015723270440251573,0.0,0.0,0.0,0.0015723270440251573,0.0015723270440251573,0.0,0.0,0.0015723270440251573,0.0031446540880503146,0.0015723270440251573,0.0015723270440251573,0.0015723270440251573,0.006289308176100629,0.0,0.0,0.0047169811320754715,0.0031446540880503146,0.0015723270440251573,0.0015723270440251573,0.0015723270440251573,0.0,0.0015723270440251573,0.0015723270440251573,0.0015723270440251573,0.0015723270440251573,0.0015723270440251573,0.0015723270440251573,0.0,0.0015723270440251573,0.0015723270440251573,0.0015723270440251573,0.0047169811320754715,0.0015723270440251573
140.txt,0.022900763358778626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04580152671755725,0.022900763358778626,0.0,0.04580152671755725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022900763358778626,0.0,0.0,0.0,0.0,0.022900763358778626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141.txt,0.0,0.007926023778071334,0.001321003963011889,0.0,0.0,0.002642007926023778,0.0,0.002642007926023778,0.001321003963011889,0.001321003963011889,0.009247027741083224,0.001321003963011889,0.001321003963011889,0.001321003963011889,0.0,0.001321003963011889,0.001321003963011889,0.0,0.0066050198150594455,0.007926023778071334,0.0,0.0,0.0,0.0,0.0,0.0,0.002642007926023778,0.002642007926023778,0.002642007926023778,0.001321003963011889,0.0,0.001321003963011889,0.001321003963011889,0.0,0.0,0.0066050198150594455,0.001321003963011889,0.001321003963011889,0.047556142668428,0.0,0.001321003963011889,0.0,0.001321003963011889,0.005284015852047556,0.001321003963011889,0.001321003963011889,0.001321003963011889,0.002642007926023778,0.001321003963011889,0.001321003963011889,0.0,0.001321003963011889,0.001321003963011889,0.001321003963011889,0.0,0.003963011889035667,0.002642007926023778,0.002642007926023778,0.001321003963011889,0.005284015852047556,0.0,0.001321003963011889,0.0,0.001321003963011889,0.002642007926023778,0.001321003963011889,0.001321003963011889,0.0,0.0,0.001321003963011889,0.001321003963011889,0.001321003963011889,0.0,0.0,0.001321003963011889,0.003963011889035667,0.002642007926023778,0.001321003963011889,0.001321003963011889,0.002642007926023778,0.001321003963011889,0.0,0.002642007926023778,0.003963011889035667,0.001321003963011889,0.001321003963011889,0.001321003963011889,0.0,0.001321003963011889,0.001321003963011889,0.001321003963011889,0.001321003963011889,0.001321003963011889,0.001321003963011889,0.001321003963011889,0.002642007926023778,0.001321003963011889,0.005284015852047556,0.002642007926023778,0.001321003963011889
142.txt,0.0,0.0,0.0,0.0,0.0007883948281299275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004730368968779565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002207505518763797,0.0,0.0,0.0,0.0,0.0001576789656259855,0.0,0.0,0.0,0.0,0.0014191106906338694,0.0,0.0001576789656259855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011037527593818985,0.0,0.0,0.0,0.0,0.0,0.000946073793755913,0.0,0.0,0.0,0.000315357931251971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001576789656259855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000315357931251971,0.0,0.0,0.0,0.0,0.0
143.txt,0.0016313213703099511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016313213703099511,0.0,0.0,0.0,0.0,0.0,0.0,0.0032626427406199023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016313213703099511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016313213703099511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016313213703099511,0.0016313213703099511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016313213703099511,0.0,0.0,0.0,0.0,0.0016313213703099511
